idx,sweep,mu_sym,c4_pta_product,screening_suppression_factor,phi_center_ratio,numerically_stable,pta_max_deviation_from_hd,H0_implied_km_s_Mpc,Omega_m_frozen,wall_time_seconds,error
42,mu_only,2.0808306805411614,0.08035,0.000264826909545178,3.113268327023922e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013671636581420898,
43,mu_only,0.38197395880750873,0.08035,5.670462257596185e-05,1.3498160372860694e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011352062225341797,
44,mu_only,0.26308625997585683,0.08035,4.5461391477414596e-05,1.20717180378594e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.008557319641113281,
45,mu_only,2.887494440809384,0.08035,0.0004210316105616748,4.1785703541722845e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.014324665069580078,
46,mu_only,1.1711472000700431,0.08035,0.00013741379065295947,2.1416876480436747e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.012195348739624023,
47,mu_only,0.42601504472996343,0.08035,6.088147308803726e-05,1.3994201394905366e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011192560195922852,
0,c4_only,1.0,0.0038034894596446164,0.00011811720750749558,1.9741863069299735e-14,True,0.0038034894596445934,67.661122494938,0.31115000000000004,0.01191568374633789,
1,c4_only,1.0,4.023388250598477,0.00011811720750749558,1.9741863069299735e-14,True,4.023388250598477,67.661122494938,0.31115000000000004,0.01256108283996582,
2,c4_only,1.0,276.40275320065484,0.00011811720750749558,1.9741863069299735e-14,True,276.40275320065484,67.661122494938,0.31115000000000004,0.012230157852172852,
3,c4_only,1.0,3.141976233142613e-05,0.00011811720750749558,1.9741863069299735e-14,True,3.1419762331452716e-05,67.661122494938,0.31115000000000004,0.013096809387207031,
4,c4_only,1.0,0.000188159166952677,0.00011811720750749558,1.9741863069299735e-14,True,0.00018815916695269497,67.661122494938,0.31115000000000004,0.01300954818725586,
5,c4_only,1.0,19.114273132588163,0.00011811720750749558,1.9741863069299735e-14,True,19.114273132588163,67.661122494938,0.31115000000000004,0.013254642486572266,
6,c4_only,1.0,0.43630740499671183,0.00011811720750749558,1.9741863069299735e-14,True,0.43630740499671183,67.661122494938,0.31115000000000004,0.012589216232299805,
7,c4_only,1.0,0.047629298502019767,0.00011811720750749558,1.9741863069299735e-14,True,0.047629298502019746,67.661122494938,0.31115000000000004,0.012734651565551758,
8,c4_only,1.0,0.027339272239148015,0.00011811720750749558,1.9741863069299735e-14,True,0.027339272239148005,67.661122494938,0.31115000000000004,0.013741493225097656,
9,c4_only,1.0,0.24050306046490363,0.00011811720750749558,1.9741863069299735e-14,True,0.24050306046490366,67.661122494938,0.31115000000000004,0.012949466705322266,
10,c4_only,1.0,34.7151879297314,0.00011811720750749558,1.9741863069299735e-14,True,34.7151879297314,67.661122494938,0.31115000000000004,0.013008832931518555,
11,c4_only,1.0,0.0003281711107839635,0.00011811720750749558,1.9741863069299735e-14,True,0.0003281711107839813,67.661122494938,0.31115000000000004,0.01323843002319336,
12,c4_only,1.0,5.476947126564359e-05,0.00011811720750749558,1.9741863069299735e-14,True,5.4769471265647685e-05,67.661122494938,0.31115000000000004,0.012992143630981445,
13,c4_only,1.0,501.70392624525766,0.00011811720750749558,1.9741863069299735e-14,True,501.7039262452577,67.661122494938,0.31115000000000004,0.012607336044311523,
14,c4_only,1.0,2.2190880674990394,0.00011811720750749558,1.9741863069299735e-14,True,2.2190880674990394,67.661122494938,0.31115000000000004,0.013342857360839844,
15,c4_only,1.0,0.002184420888190367,0.00011811720750749558,1.9741863069299735e-14,True,0.002184420888190375,67.661122494938,0.31115000000000004,0.013087034225463867,
16,c4_only,1.0,0.0010562538520261994,0.00011811720750749558,1.9741863069299735e-14,True,0.0010562538520261788,67.661122494938,0.31115000000000004,0.012856006622314453,
17,c4_only,1.0,1.0778582368963858,0.00011811720750749558,1.9741863069299735e-14,True,1.0778582368963858,67.661122494938,0.31115000000000004,0.012460708618164062,
18,c4_only,1.0,774.6274938034541,0.00011811720750749558,1.9741863069299735e-14,True,774.627493803454,67.661122494938,0.31115000000000004,0.0124969482421875,
19,c4_only,1.0,8.494446475532796e-05,0.00011811720750749558,1.9741863069299735e-14,True,8.494446475532103e-05,67.661122494938,0.31115000000000004,0.012447595596313477,
20,c4_only,1.0,0.0006782084340101445,0.00011811720750749558,1.9741863069299735e-14,True,0.0006782084340101191,67.661122494938,0.31115000000000004,0.012499809265136719,
21,c4_only,1.0,71.42121566656935,0.00011811720750749558,1.9741863069299735e-14,True,71.42121566656935,67.661122494938,0.31115000000000004,0.013015270233154297,
22,c4_only,1.0,0.15587640300467895,0.00011811720750749558,1.9741863069299735e-14,True,0.15587640300467898,67.661122494938,0.31115000000000004,0.012767314910888672,
23,c4_only,1.0,0.01763987850578589,0.00011811720750749558,1.9741863069299735e-14,True,0.01763987850578591,67.661122494938,0.31115000000000004,0.012650728225708008,
24,c4_only,1.0,0.09756448352898311,0.00011811720750749558,1.9741863069299735e-14,True,0.09756448352898311,67.661122494938,0.31115000000000004,0.012883424758911133,
25,c4_only,1.0,0.8897236730640753,0.00011811720750749558,1.9741863069299735e-14,True,0.8897236730640754,67.661122494938,0.31115000000000004,0.011983633041381836,
26,c4_only,1.0,12.49864204400939,0.00011811720750749558,1.9741863069299735e-14,True,12.49864204400939,67.661122494938,0.31115000000000004,0.012525320053100586,
27,c4_only,1.0,0.00012248394811346027,0.00011811720750749558,1.9741863069299735e-14,True,0.00012248394811348318,67.661122494938,0.31115000000000004,0.012568950653076172,
28,c4_only,1.0,1.5332120553286732e-05,0.00011811720750749558,1.9741863069299735e-14,True,1.5332120553268602e-05,67.661122494938,0.31115000000000004,0.012987613677978516,
29,c4_only,1.0,135.48670999345606,0.00011811720750749558,1.9741863069299735e-14,True,135.48670999345606,67.661122494938,0.31115000000000004,0.012557268142700195,
30,c4_only,1.0,6.155594545107559,0.00011811720750749558,1.9741863069299735e-14,True,6.15559454510756,67.661122494938,0.31115000000000004,0.01282954216003418,
31,c4_only,1.0,0.005845363552771529,0.00011811720750749558,1.9741863069299735e-14,True,0.005845363552771543,67.661122494938,0.31115000000000004,0.013257265090942383,
32,c4_only,1.0,0.009466322879405117,0.00011811720750749558,1.9741863069299735e-14,True,0.009466322879405131,67.661122494938,0.31115000000000004,0.012402772903442383,
33,c4_only,1.0,9.276787964147545,0.00011811720750749558,1.9741863069299735e-14,True,9.276787964147545,67.661122494938,0.31115000000000004,0.012476205825805664,
34,c4_only,1.0,129.1162216513065,0.00011811720750749558,1.9741863069299735e-14,True,129.1162216513065,67.661122494938,0.31115000000000004,0.01287984848022461,
35,c4_only,1.0,1.1774547735786995e-05,0.00011811720750749558,1.9741863069299735e-14,True,1.1774547735765584e-05,67.661122494938,0.31115000000000004,0.012600183486938477,
36,c4_only,1.0,0.00014742052106914247,0.00011811720750749558,1.9741863069299735e-14,True,0.0001474205210691415,67.661122494938,0.31115000000000004,0.013008356094360352,
37,c4_only,1.0,13.999079920018131,0.00011811720750749558,1.9741863069299735e-14,True,13.999079920018133,67.661122494938,0.31115000000000004,0.012358665466308594,
38,c4_only,1.0,0.6415947423974735,0.00011811720750749558,1.9741863069299735e-14,True,0.6415947423974736,67.661122494938,0.31115000000000004,0.012796640396118164,
39,c4_only,1.0,0.056696367948086517,0.00011811720750749558,1.9741863069299735e-14,True,0.05669636794808652,67.661122494938,0.31115000000000004,0.012140989303588867,
40,c4_only,1.0,0.010244879297212675,0.00011811720750749558,1.9741863069299735e-14,True,0.010244879297212683,67.661122494938,0.31115000000000004,0.012752771377563477,
41,c4_only,1.0,0.11234378524703131,0.00011811720750749558,1.9741863069299735e-14,True,0.11234378524703131,67.661122494938,0.31115000000000004,0.01288461685180664,
42,c4_only,1.0,80.0386859778077,0.00011811720750749558,1.9741863069299735e-14,True,80.0386859778077,67.661122494938,0.31115000000000004,0.012518644332885742,
43,c4_only,1.0,0.0008167577411999453,0.00011811720750749558,1.9741863069299735e-14,True,0.000816757741199936,67.661122494938,0.31115000000000004,0.012432575225830078,
44,c4_only,1.0,6.519658704144676e-05,0.00011811720750749558,1.9741863069299735e-14,True,6.519658704146059e-05,67.661122494938,0.31115000000000004,0.012283563613891602,
45,c4_only,1.0,737.8023698998543,0.00011811720750749558,1.9741863069299735e-14,True,737.8023698998543,67.661122494938,0.31115000000000004,0.012294292449951172,
46,c4_only,1.0,1.6252692488465992,0.00011811720750749558,1.9741863069299735e-14,True,1.6252692488465992,67.661122494938,0.31115000000000004,0.012435674667358398,
47,c4_only,1.0,0.0017115492477343265,0.00011811720750749558,1.9741863069299735e-14,True,0.001711549247734312,67.661122494938,0.31115000000000004,0.013120651245117188,
